year,race,stops,number,driver,car,lap,time_of_day,time,total
2008,Monaco,4,1, Räikkönen,Ferrari,,,27.602,1:43.180
2008,Canada,1,16, Button,Honda,,,28.309,28.309
2008,Canada,1,22, Hamilton,McLaren Mercedes,,,32.911,32.911
2008,Canada,1,4, Kubica,Sauber BMW,,,35.071,35.071
2008,Canada,1,1, Räikkönen,Ferrari,,,30.167,30.167
2008,Canada,1,7, Rosberg,Williams Toyota,,,50.808,50.808
2008,Canada,1,5, Alonso,Renault,,,35.331,35.331
2008,Canada,1,2, Massa,Ferrari,,,34.430,34.430
2008,Canada,1,23, Kovalainen,McLaren Mercedes,,,38.723,38.723
2008,Canada,1,6, Piquet,Renault,,,31.727,31.727
2008,Canada,1,14, Bourdais,STR Ferrari,,,32.186,32.186
2008,Canada,2,16, Button,Honda,,,28.307,56.616
2008,Canada,2,7, Rosberg,Williams Toyota,,,36.976,1:27.784
2008,Canada,2,2, Massa,Ferrari,,,31.034,1:05.464
2008,Canada,1,3, Heidfeld,Sauber BMW,,,33.404,33.404
2008,Canada,1,10, Webber,Red Bull Renault,,,28.693,28.693
2008,Canada,1,21, Fisichella,Force India Ferrari,,,58.438,58.438
2008,Canada,1,8, Nakajima,Williams Toyota,,,30.187,30.187
2008,Canada,3,7, Rosberg,Williams Toyota,,,28.351,1:56.135
2008,Canada,1,17, Barrichello,Honda,,,31.243,31.243
2008,Canada,1,9, Coulthard,Red Bull Renault,,,31.260,31.260
2008,Canada,1,15, Vettel,STR Ferrari,,,44.668,44.668
2008,Canada,1,11, Trulli,Toyota,,,30.672,30.672
2008,Canada,1,12, Glock,Toyota,,,31.364,31.364
2008,Canada,2,14, Bourdais,STR Ferrari,,,29.853,1:02.039
2008,Canada,2,21, Fisichella,Force India Ferrari,,,32.854,1:31.292
2008,Canada,2,4, Kubica,Sauber BMW,,,28.276,1:03.347
2008,Canada,3,2, Massa,Ferrari,,,27.197,1:32.661
2008,Canada,2,23, Kovalainen,McLaren Mercedes,,,27.746,1:06.469
2008,Canada,3,16, Button,Honda,,,27.363,1:23.979
2008,Canada,2,10, Webber,Red Bull Renault,,,27.575,56.268
2008,France,1,16, Button,Honda,,,28.958,28.958
2008,France,1,22, Hamilton,McLaren Mercedes,,,14.559,14.559
2008,France,1,5, Alonso,Renault,,,25.117,25.117
2008,France,2,22, Hamilton,McLaren Mercedes,,,25.864,40.423
2008,France,1,11, Trulli,Toyota,,,25.888,25.888
2008,France,1,4, Kubica,Sauber BMW,,,24.901,24.901
2008,France,1,20, Sutil,Force India Ferrari,,,24.766,24.766
2008,France,1,1, Räikkönen,Ferrari,,,25.714,25.714
2008,France,1,12, Glock,Toyota,,,26.655,26.655
2008,France,1,2, Massa,Ferrari,,,26.068,26.068
2008,France,1,10, Webber,Red Bull Renault,,,24.886,24.886
2008,France,1,6, Piquet,Renault,,,25.269,25.269
2008,France,1,23, Kovalainen,McLaren Mercedes,,,26.121,26.121
2008,France,1,9, Coulthard,Red Bull Renault,,,26.127,26.127
2008,France,1,14, Bourdais,STR Ferrari,,,26.203,26.203
2008,France,1,15, Vettel,STR Ferrari,,,24.261,24.261
2008,France,1,3, Heidfeld,Sauber BMW,,,22.988,22.988
2008,France,1,21, Fisichella,Force India Ferrari,,,24.871,24.871
2008,France,1,17, Barrichello,Honda,,,24.767,24.767
2008,France,1,8, Nakajima,Williams Toyota,,,24.950,24.950
2008,France,1,7, Rosberg,Williams Toyota,,,26.519,26.519
2008,France,2,5, Alonso,Renault,,,26.310,51.427
2008,France,2,20, Sutil,Force India Ferrari,,,26.485,51.251
2008,France,2,4, Kubica,Sauber BMW,,,24.839,49.740
2008,France,2,14, Bourdais,STR Ferrari,,,24.384,50.587
2008,France,2,15, Vettel,STR Ferrari,,,24.241,48.502
2008,France,2,3, Heidfeld,Sauber BMW,,,23.899,46.887
2008,France,2,10, Webber,Red Bull Renault,,,23.864,48.750
2008,France,2,12, Glock,Toyota,,,25.578,52.233
2008,France,2,11, Trulli,Toyota,,,23.848,49.736
2008,France,2,6, Piquet,Renault,,,23.540,48.809
2008,France,2,1, Räikkönen,Ferrari,,,25.075,50.789
2008,France,2,23, Kovalainen,McLaren Mercedes,,,23.304,49.425
2008,France,2,9, Coulthard,Red Bull Renault,,,23.811,49.938
2008,France,3,22, Hamilton,McLaren Mercedes,,,23.625,1:04.048
2008,France,2,2, Massa,Ferrari,,,23.983,50.051
2008,France,2,21, Fisichella,Force India Ferrari,,,25.161,50.032
2008,France,2,17, Barrichello,Honda,,,23.550,48.317
2008,France,2,8, Nakajima,Williams Toyota,,,24.545,49.495
2008,Great Britain,1,10, Webber,Red Bull Renault,,,25.861,25.861
2008,Great Britain,1,23, Kovalainen,McLaren Mercedes,,,26.529,26.529
2008,Great Britain,1,5, Alonso,Renault,,,26.703,26.703
2008,Great Britain,1,22, Hamilton,McLaren Mercedes,,,26.340,26.340
2008,Great Britain,1,1, Räikkönen,Ferrari,,,26.242,26.242
2008,Great Britain,1,2, Massa,Ferrari,,,26.770,26.770
2008,Great Britain,1,3, Heidfeld,Sauber BMW,,,26.562,26.562
2008,Great Britain,1,6, Piquet,Renault,,,27.714,27.714
2008,Great Britain,1,4, Kubica,Sauber BMW,,,27.349,27.349
2008,Great Britain,1,17, Barrichello,Honda,,,26.681,26.681
2008,Great Britain,1,7, Rosberg,Williams Toyota,,,26.842,26.842
2008,Great Britain,1,12, Glock,Toyota,,,26.280,26.280
2008,Great Britain,1,16, Button,Honda,,,26.439,26.439
2008,Great Britain,1,8, Nakajima,Williams Toyota,,,25.817,25.817
2008,Great Britain,1,11, Trulli,Toyota,,,25.926,25.926
2008,Great Britain,2,5, Alonso,Renault,,,26.558,53.261
2008,Great Britain,1,14, Bourdais,STR Ferrari,,,30.488,30.488
2008,Great Britain,2,10, Webber,Red Bull Renault,,,28.312,54.173
2008,Great Britain,2,1, Räikkönen,Ferrari,,,28.218,54.460
2008,Great Britain,2,2, Massa,Ferrari,,,26.680,53.450
2008,Great Britain,2,23, Kovalainen,McLaren Mercedes,,,25.595,52.124
2008,Great Britain,2,17, Barrichello,Honda,,,47.461,1:14.142
2008,Great Britain,2,16, Button,Honda,,,48.083,1:14.522
2008,Great Britain,2,7, Rosberg,Williams Toyota,,,29.122,55.964
2008,Great Britain,2,8, Nakajima,Williams Toyota,,,36.232,1:02.049
2008,Great Britain,2,14, Bourdais,STR Ferrari,,,26.850,57.338
2008,Great Britain,2,22, Hamilton,McLaren Mercedes,,,25.638,51.978
2008,Great Britain,2,3, Heidfeld,Sauber BMW,,,25.783,52.345
2008,Great Britain,2,4, Kubica,Sauber BMW,,,29.443,56.792
2008,Great Britain,3,7, Rosberg,Williams Toyota,,,31.520,1:27.484
2008,Great Britain,2,12, Glock,Toyota,,,24.726,51.006
2008,Great Britain,3,17, Barrichello,Honda,,,26.864,1:41.006
2008,Great Britain,2,11, Trulli,Toyota,,,24.088,50.014
2008,Great Britain,3,2, Massa,Ferrari,,,24.643,1:18.093
2008,Germany,1,15, Vettel,STR Ferrari,,,24.893,24.893
2008,Germany,1,9, Coulthard,Red Bull Renault,,,25.247,25.247
2008,Germany,1,1, Räikkönen,Ferrari,,,24.352,24.352
2008,Germany,1,10, Webber,Red Bull Renault,,,24.769,24.769
2008,Germany,1,14, Bourdais,STR Ferrari,,,24.841,24.841
2008,Germany,1,20, Sutil,Force India Ferrari,,,24.655,24.655
2008,Germany,1,3, Heidfeld,Sauber BMW,,,24.602,24.602
2008,Germany,1,16, Button,Honda,,,25.145,25.145
2008,Germany,1,21, Fisichella,Force India Ferrari,,,22.850,22.850
2008,Germany,1,7, Rosberg,Williams Toyota,,,24.015,24.015
2008,Germany,1,12, Glock,Toyota,,,24.490,24.490
2008,Germany,1,8, Nakajima,Williams Toyota,,,24.011,24.011
2008,Germany,1,17, Barrichello,Honda,,,24.069,24.069
2008,Germany,1,6, Piquet,Renault,,,28.375,28.375
2008,Germany,2,16, Button,Honda,,,24.327,49.472
2008,Germany,1,2, Massa,Ferrari,,,25.622,25.622
2008,Germany,2,21, Fisichella,Force India Ferrari,,,25.896,48.746
2008,Germany,1,4, Kubica,Sauber BMW,,,24.419,24.419
2008,Germany,1,11, Trulli,Toyota,,,25.043,25.043
2008,Germany,2,15, Vettel,STR Ferrari,,,24.639,49.532
2008,Germany,2,10, Webber,Red Bull Renault,,,24.919,49.688
2008,Germany,1,5, Alonso,,,,24.270,24.270
2008,Germany,2,9, Coulthard,Red Bull Renault,,,36.101,1:01.348
2008,Germany,2,14, Bourdais,STR Ferrari,,,33.428,58.269
2008,Germany,2,7, Rosberg,Williams Toyota,,,29.361,53.376
2008,Germany,2,20, Sutil,Force India Ferrari,,,24.986,49.641
2008,Germany,2,8, Nakajima,Williams Toyota,,,23.280,47.291
2008,Germany,2,17, Barrichello,Honda,,,34.314,58.383
2008,Germany,1,22, Hamilton,McLaren Mercedes,,,22.952,22.952
2008,Germany,2,3, Heidfeld,Sauber BMW,,,22.263,46.865
2008,Germany,3,16, Button,Honda,,,23.000,1:12.472
2008,Hungary,1,2, Massa,Ferrari,,,27.515,27.515
2008,Hungary,1,4, Kubica,Sauber BMW,,,28.985,28.985
2008,Hungary,1,10, Webber,Red Bull Renault,,,28.625,28.625
2008,Hungary,1,22, Hamilton,McLaren Mercedes,,,27.895,27.895
2008,Hungary,1,12, Glock,Toyota,,,32.754,32.754
2008,Hungary,1,15, Vettel,STR Ferrari,,,34.948,34.948
2008,Hungary,1,23, Kovalainen,McLaren Mercedes,,,28.994,28.994
2008,Hungary,1,5, Alonso,Renault,,,27.922,27.922
2008,Hungary,1,11, Trulli,Toyota,,,28.039,28.039
2008,Hungary,1,6, Piquet,Renault,,,28.650,28.650
2008,Hungary,1,9, Coulthard,Red Bull Renault,,,27.208,27.208
2008,Hungary,1,21, Fisichella,Force India Ferrari,,,27.837,27.837
2008,Hungary,1,7, Rosberg,Williams Toyota,,,35.784,35.784
2008,Hungary,1,20, Sutil,Force India Ferrari,,,26.177,26.177
2008,Hungary,1,16, Button,Honda,,,26.792,26.792
2008,Hungary,1,14, Bourdais,STR Ferrari,,,38.907,38.907
2008,Hungary,1,17, Barrichello,Honda,,,54.402,54.402
2008,Hungary,1,8, Nakajima,Williams Toyota,,,30.547,30.547
2008,Hungary,2,22, Hamilton,McLaren Mercedes,,,28.619,56.514
2008,Hungary,1,3, Heidfeld,Sauber BMW,,,28.779,28.779
2008,Hungary,2,2, Massa,Ferrari,,,26.719,54.234
2008,Hungary,2,20, Sutil,Force India Ferrari,,,26.853,53.030
2008,Hungary,2,14, Bourdais,STR Ferrari,,,46.516,1:25.423
2008,Hungary,2,12, Glock,Toyota,,,26.013,58.767
2008,Hungary,2,10, Webber,Red Bull Renault,,,26.817,55.442
2008,Hungary,2,23, Kovalainen,McLaren Mercedes,,,25.631,54.625
2008,Hungary,3,14, Bourdais,STR Ferrari,,,28.457,1:53.880
2008,Hungary,2,5, Alonso,Renault,,,26.502,54.424
2008,Hungary,2,4, Kubica,Sauber BMW,,,26.460,55.445
2008,Hungary,2,16, Button,Honda,,,26.064,52.856
2008,Hungary,2,11, Trulli,Toyota,,,25.132,53.171
2008,Hungary,2,9, Coulthard,Red Bull Renault,,,25.706,52.914
2008,Hungary,2,6, Piquet,Renault,,,26.851,55.501
2008,Hungary,2,17, Barrichello,Honda,,,26.012,1:20.414
2008,Hungary,2,21, Fisichella,Force India Ferrari,,,25.126,52.963
2008,Hungary,2,7, Rosberg,Williams Toyota,,,25.126,1:00.910
2008,Hungary,3,20, Sutil,Force India Ferrari,,,33.834,1:26.864
2008,Europe,1,8, Nakajima,Williams Toyota,,,27.838,27.838
2008,Europe,1,9, Coulthard,Red Bull Renault,,,23.033,23.033
2008,Europe,1,2, Massa,Ferrari,,,22.569,22.569
2008,Europe,1,22, Hamilton,McLaren Mercedes,,,22.624,22.624
2008,Europe,1,15, Vettel,STR Ferrari,,,22.686,22.686
2008,Europe,1,4, Kubica,Sauber BMW,,,22.778,22.778
2008,Europe,1,1, Räikkönen,Ferrari,,,24.125,24.125
2008,Europe,1,14, Bourdais,STR Ferrari,,,22.332,22.332
2008,Europe,1,11, Trulli,Toyota,,,22.590,22.590
2008,Europe,1,20, Sutil,Force India Ferrari,,,21.485,21.485
2008,Europe,1,23, Kovalainen,McLaren Mercedes,,,22.831,22.831
2008,Europe,1,7, Rosberg,Williams Toyota,,,21.685,21.685
2008,Europe,1,3, Heidfeld,Sauber BMW,,,21.922,21.922
2008,Europe,1,10, Webber,Red Bull Renault,,,27.324,27.324
2008,Europe,1,21, Fisichella,Force India Ferrari,,,26.805,26.805
2008,Europe,1,16, Button,Honda,,,24.307,24.307
2008,Europe,1,12, Glock,Toyota,,,24.824,24.824
2008,Europe,1,17, Barrichello,Honda,,,23.849,23.849
2008,Europe,2,8, Nakajima,Williams Toyota,,,24.144,51.982
2008,Europe,2,9, Coulthard,Red Bull Renault,,,23.579,46.612
2008,Europe,1,6, Piquet,Renault,,,22.975,22.975
2008,Europe,2,20, Sutil,Force India Ferrari,,,23.026,44.511
2008,Europe,2,2, Massa,Ferrari,,,22.385,44.954
2008,Europe,2,14, Bourdais,STR Ferrari,,,21.563,43.895
2008,Europe,2,7, Rosberg,Williams Toyota,,,21.479,43.164
2008,Europe,2,22, Hamilton,McLaren Mercedes,,,20.675,43.299
2008,Europe,2,15, Vettel,STR Ferrari,,,22.646,45.332
2008,Europe,2,4, Kubica,Sauber BMW,,,20.986,43.764
2008,Europe,2,11, Trulli,Toyota,,,20.537,43.127
2008,Europe,2,3, Heidfeld,Sauber BMW,,,20.440,42.362
2008,Europe,2,23, Kovalainen,McLaren Mercedes,,,22.809,45.640
2008,Europe,2,1, Räikkönen,Ferrari,,,29.702,53.827
2008,Belgium,1,21, Fisichella,Force India Ferrari,,,38.763,38.763
2008,Belgium,1,22, Hamilton,McLaren Mercedes,,,27.412,27.412
2008,Belgium,1,1, Räikkönen,Ferrari,,,27.586,27.586
2008,Belgium,1,10, Webber,Red Bull Renault,,,30.492,30.492
2008,Belgium,1,2, Massa,Ferrari,,,28.335,28.335
2008,Belgium,1,5, Alonso,Renault,,,28.880,28.880
2008,Belgium,1,23, Kovalainen,McLaren Mercedes,,,29.413,29.413
2008,Belgium,1,3, Heidfeld,Sauber BMW,,,28.952,28.952
2008,Belgium,2,23, Kovalainen,McLaren Mercedes,,,17.517,46.930
2008,Belgium,1,11, Trulli,Toyota,,,29.175,29.175
2008,Belgium,1,14, Bourdais,STR Ferrari,,,28.972,28.972
2008,Belgium,1,4, Kubica,Sauber BMW,,,28.566,28.566
2008,Belgium,1,20, Sutil,Force India Ferrari,,,29.723,29.723
2008,Belgium,1,15, Vettel,STR Ferrari,,,28.171,28.171
2008,Belgium,1,17, Barrichello,Honda,,,28.790,28.790
2008,Belgium,1,9, Coulthard,Red Bull Renault,,,32.573,32.573
2008,Belgium,1,16, Button,Honda,,,29.988,29.988
2008,Belgium,2,21, Fisichella,Force India Ferrari,,,31.347,1:10.110
2008,Belgium,2,1, Räikkönen,Ferrari,,,29.127,56.713
2008,Belgium,2,22, Hamilton,McLaren Mercedes,,,28.807,56.219
2008,Belgium,1,7, Rosberg,Williams Toyota,,,29.172,29.172
2008,Belgium,1,12, Glock,Toyota,,,28.725,28.725
2008,Belgium,2,5, Alonso,Renault,,,28.195,57.075
2008,Belgium,1,8, Nakajima,Williams Toyota,,,28.672,28.672
2008,Belgium,2,2, Massa,Ferrari,,,28.193,56.528
2008,Belgium,2,20, Sutil,Force India Ferrari,,,27.253,56.976
2008,Belgium,2,3, Heidfeld,Sauber BMW,,,26.710,55.662
2008,Belgium,2,14, Bourdais,STR Ferrari,,,26.868,55.840
2008,Belgium,2,10, Webber,Red Bull Renault,,,27.645,58.137
2008,Belgium,2,4, Kubica,Sauber BMW,,,32.437,1:01.003
2008,Belgium,2,15, Vettel,STR Ferrari,,,26.000,54.171
2008,Belgium,3,23, Kovalainen,McLaren Mercedes,,,26.475,1:13.405
2008,Belgium,2,11, Trulli,Toyota,,,26.395,55.570
2008,Belgium,3,21, Fisichella,Force India Ferrari,,,27.741,1:37.851
2008,Belgium,3,3, Heidfeld,Sauber BMW,,,26.115,1:21.777
2008,Belgium,2,12, Glock,Toyota,,,25.920,54.645
2008,Belgium,2,7, Rosberg,Williams Toyota,,,30.032,59.204
2008,Belgium,2,9, Coulthard,Red Bull Renault,,,27.804,1:00.377
2008,Belgium,2,8, Nakajima,Williams Toyota,,,36.578,1:05.250
2008,Belgium,2,16, Button,Honda,,,28.341,58.329
2008,Belgium,3,5, Alonso,Renault,,,29.612,1:26.687
2008,Italy,1,17, Barrichello,Honda,,,31.829,31.829
2008,Italy,1,15, Vettel,STR Ferrari,,,30.842,30.842
2008,Italy,1,23, Kovalainen,McLaren Mercedes,,,31.709,31.709
2008,Italy,1,10, Webber,Red Bull Renault,,,30.699,30.699
2008,Italy,1,2, Massa,Ferrari,,,30.773,30.773
2008,Italy,1,14, Bourdais,STR Ferrari,,,32.465,32.465
2008,Italy,1,16, Button,Honda,,,30.664,30.664
2008,Italy,1,12, Glock,Toyota,,,33.643,33.643
2008,Italy,1,11, Trulli,Toyota,,,33.113,33.113
2008,Italy,1,1, Räikkönen,Ferrari,,,28.777,28.777
2008,Italy,1,20, Sutil,Force India Ferrari,,,36.735,36.735
2008,Italy,1,22, Hamilton,McLaren Mercedes,,,32.744,32.744
2008,Italy,1,7, Rosberg,Williams Toyota,,,36.204,36.204
2008,Italy,1,9, Coulthard,Red Bull Renault,,,36.543,36.543
2008,Italy,1,3, Heidfeld,Sauber BMW,,,33.606,33.606
2008,Italy,2,14, Bourdais,STR Ferrari,,,29.045,1:01.510
2008,Italy,1,5, Alonso,Renault,,,33.806,33.806
2008,Italy,1,8, Nakajima,Williams Toyota,,,32.090,32.090
2008,Italy,2,2, Massa,Ferrari,,,29.120,59.893
2008,Italy,2,12, Glock,Toyota,,,29.142,1:02.785
2008,Italy,2,7, Rosberg,Williams Toyota,,,29.627,1:05.831
2008,Italy,2,23, Kovalainen,McLaren Mercedes,,,29.820,1:01.529
2008,Italy,1,4, Kubica,Sauber BMW,,,30.645,30.645
2008,Italy,2,10, Webber,Red Bull Renault,,,30.187,1:00.886
2008,Italy,2,1, Räikkönen,Ferrari,,,28.980,57.757
2008,Italy,2,11, Trulli,Toyota,,,28.961,1:02.074
2008,Italy,2,15, Vettel,STR Ferrari,,,29.189,1:00.031
2008,Italy,2,22, Hamilton,McLaren Mercedes,,,28.460,1:01.204
2008,Italy,1,6, Piquet,Renault,,,31.314,31.314
2008,Italy,2,20, Sutil,Force India Ferrari,,,30.703,1:07.438
2008,Italy,2,17, Barrichello,Honda,,,31.296,1:03.125
2008,Italy,3,20, Sutil,Force India Ferrari,,,45.326,1:52.764
2008,Italy,2,16, Button,Honda,,,27.666,58.330
2008,Italy,2,9, Coulthard,Red Bull Renault,,,47.043,1:23.586
2008,Singapore,1,5, Alonso,Renault,,,28.146,28.146
2008,Singapore,1,10, Webber,Red Bull Renault,,,31.518,31.518
2008,Singapore,1,9, Coulthard,Red Bull Renault,,,41.286,41.286
2008,Singapore,1,17, Barrichello,Honda,,,28.532,28.532
2008,Singapore,1,7, Rosberg,Williams Toyota,,,27.216,27.216
2008,Singapore,1,4, Kubica,Sauber BMW,,,29.399,29.399
2008,Singapore,1,2, Massa,Ferrari,,,2:03.359,2:03.359
2008,Singapore,1,22, Hamilton,McLaren Mercedes,,,32.638,32.638
2008,Singapore,1,1, Räikkönen,Ferrari,,,49.568,49.568
2008,Singapore,1,15, Vettel,STR Ferrari,,,30.488,30.488
2008,Singapore,1,12, Glock,Toyota,,,30.519,30.519
2008,Singapore,1,23, Kovalainen,McLaren Mercedes,,,34.363,34.363
2008,Singapore,1,3, Heidfeld,Sauber BMW,,,27.874,27.874
2008,Singapore,1,8, Nakajima,Williams Toyota,,,28.094,28.094
2008,Singapore,1,16, Button,Honda,,,26.999,26.999
2008,Singapore,1,20, Sutil,Force India Ferrari,,,30.550,30.550
2008,Singapore,1,14, Bourdais,STR Ferrari,,,25.681,25.681
2008,Singapore,2,2, Massa,Ferrari,,,15.786,2:19.145
2008,Singapore,2,4, Kubica,Sauber BMW,,,28.782,58.181
2008,Singapore,2,7, Rosberg,Williams Toyota,,,28.951,56.167
2008,Singapore,1,21, Fisichella,Force India Ferrari,,,31.375,31.375
2008,Singapore,3,2, Massa,Ferrari,,,25.866,2:45.011
2008,Singapore,1,11, Trulli,Toyota,,,28.346,28.346
2008,Singapore,2,14, Bourdais,STR Ferrari,,,27.991,53.672
2008,Singapore,3,4, Kubica,Sauber BMW,,,26.591,1:24.772
2008,Singapore,2,23, Kovalainen,McLaren Mercedes,,,26.696,1:01.059
2008,Singapore,2,16, Button,Honda,,,26.839,53.838
2008,Singapore,2,20, Sutil,Force India Ferrari,,,27.725,58.275
2008,Singapore,3,7, Rosberg,Williams Toyota,,,27.090,1:23.257
2008,Singapore,2,5, Alonso,Renault,,,26.160,54.306
2008,Singapore,2,22, Hamilton,McLaren Mercedes,,,25.945,58.583
2008,Singapore,2,9, Coulthard,Red Bull Renault,,,28.336,1:09.622
2008,Singapore,2,8, Nakajima,Williams Toyota,,,26.820,54.914
2008,Singapore,2,15, Vettel,STR Ferrari,,,25.779,56.267
2008,Singapore,2,3, Heidfeld,Sauber BMW,,,25.125,52.999
2008,Singapore,2,12, Glock,Toyota,,,24.648,55.167
2008,Singapore,2,1, Räikkönen,Ferrari,,,24.974,1:14.542
2008,Japan,1,8, Nakajima,Williams Toyota,,,38.649,38.649
2008,Japan,1,22, Hamilton,McLaren Mercedes,,,35.540,35.540
2008,Japan,1,12, Glock,Toyota,,,40.133,40.133
2008,Japan,1,4, Kubica,Sauber BMW,,,35.447,35.447
2008,Japan,1,1, Räikkönen,Ferrari,,,36.543,36.543
2008,Japan,2,22, Hamilton,McLaren Mercedes,,,23.725,59.265
2008,Japan,1,5, Alonso,Renault,,,33.902,33.902
2008,Japan,1,2, Massa,Ferrari,,,37.457,37.457
2008,Japan,2,2, Massa,Ferrari,,,23.602,1:01.059
2008,Japan,1,11, Trulli,Toyota,,,34.538,34.538
2008,Japan,1,15, Vettel,STR Ferrari,,,35.239,35.239
2008,Japan,1,14, Bourdais,STR Ferrari,,,36.018,36.018
2008,Japan,1,6, Piquet,Renault,,,33.904,33.904
2008,Japan,1,10, Webber,Red Bull Renault,,,37.591,37.591
2008,Japan,2,8, Nakajima,Williams Toyota,,,35.450,1:14.099
2008,Japan,1,16, Button,Honda,,,34.927,34.927
2008,Japan,1,17, Barrichello,Honda,,,35.147,35.147
2008,Japan,1,3, Heidfeld,Sauber BMW,,,34.921,34.921
2008,Japan,3,22, Hamilton,McLaren Mercedes,,,34.689,1:33.954
2008,Japan,1,7, Rosberg,Williams Toyota,,,34.949,34.949
2008,Japan,2,5, Alonso,Renault,,,34.034,1:07.936
2008,Japan,2,4, Kubica,Sauber BMW,,,33.286,1:08.733
2008,Japan,2,1, Räikkönen,Ferrari,,,33.379,1:09.922
2008,Japan,2,11, Trulli,Toyota,,,33.016,1:07.554
2008,Japan,2,14, Bourdais,STR Ferrari,,,32.822,1:08.840
2008,Japan,2,15, Vettel,STR Ferrari,,,32.674,1:07.913
2008,Japan,2,6, Piquet,Renault,,,32.581,1:06.485
2008,Japan,3,2, Massa,Ferrari,,,32.780,1:33.839
2008,China,1,11, Trulli,Toyota,,,38.495,38.495
2008,China,1,10, Webber,Red Bull Renault,,,27.691,27.691
2008,China,1,2, Massa,Ferrari,,,29.272,29.272
2008,China,1,5, Alonso,Renault,,,29.024,29.024
2008,China,1,22, Hamilton,McLaren Mercedes,,,29.191,29.191
2008,China,1,1, Räikkönen,Ferrari,,,29.027,29.027
2008,China,1,7, Rosberg,Williams Toyota,,,28.088,28.088
2008,China,1,3, Heidfeld,Sauber BMW,,,28.163,28.163
2008,China,1,23, Kovalainen,McLaren Mercedes,,,29.972,29.972
2008,China,1,15, Vettel,STR Ferrari,,,30.834,30.834
2008,China,1,17, Barrichello,Honda,,,28.111,28.111
2008,China,1,16, Button,Honda,,,28.658,28.658
2008,China,1,14, Bourdais,STR Ferrari,,,26.481,26.481
2008,China,1,6, Piquet,Renault,,,26.545,26.545
2008,China,1,4, Kubica,Sauber BMW,,,26.478,26.478
2008,China,1,9, Coulthard,Red Bull Renault,,,30.940,30.940
2008,China,1,21, Fisichella,Force India Ferrari,,,31.548,31.548
2008,China,1,8, Nakajima,Williams Toyota,,,28.761,28.761
2008,China,2,10, Webber,Red Bull Renault,,,28.948,56.639
2008,China,1,12, Glock,Toyota,,,29.192,29.192
2008,China,2,23, Kovalainen,McLaren Mercedes,,,31.371,1:01.343
2008,China,2,5, Alonso,Renault,,,27.934,56.958
2008,China,2,2, Massa,Ferrari,,,27.740,57.012
2008,China,2,22, Hamilton,McLaren Mercedes,,,26.462,55.653
2008,China,2,1, Räikkönen,Ferrari,,,28.165,57.192
2008,China,2,6, Piquet,Renault,,,28.089,54.634
2008,China,2,3, Heidfeld,Sauber BMW,,,26.596,54.759
2008,China,2,14, Bourdais,STR Ferrari,,,26.448,52.929
2008,China,2,7, Rosberg,Williams Toyota,,,27.302,55.390
2008,China,2,4, Kubica,Sauber BMW,,,25.730,52.208
2008,China,2,17, Barrichello,Honda,,,27.203,55.314
2008,China,2,15, Vettel,STR Ferrari,,,28.163,58.997
2008,China,2,16, Button,Honda,,,26.226,54.884
2008,Brazil,1,21, Fisichella,Force India Ferrari,,,29.588,29.588
2008,Brazil,1,7, Rosberg,Williams Toyota,,,28.550,28.550
2008,Brazil,1,16, Button,Honda,,,27.862,27.862
2008,Brazil,1,14, Bourdais,STR Ferrari,,,26.686,26.686
2008,Brazil,1,12, Glock,Toyota,,,26.160,26.160
2008,Brazil,1,20, Sutil,Force India Ferrari,,,29.524,29.524
2008,Brazil,1,8, Nakajima,Williams Toyota,,,28.506,28.506
2008,Brazil,1,15, Vettel,STR Ferrari,,,26.102,26.102
2008,Brazil,1,5, Alonso,Renault,,,27.658,27.658
2008,Brazil,1,10, Webber,Red Bull Renault,,,28.788,28.788
2008,Brazil,1,17, Barrichello,Honda,,,28.097,28.097
2008,Brazil,1,2, Massa,Ferrari,,,27.656,27.656
2008,Brazil,1,3, Heidfeld,Sauber BMW,,,27.881,27.881
2008,Brazil,1,23, Kovalainen,McLaren Mercedes,,,32.527,32.527
2008,Brazil,1,4, Kubica,Sauber BMW,,,27.758,27.758
2008,Brazil,1,11, Trulli,Toyota,,,31.122,31.122
2008,Brazil,1,1, Räikkönen,Ferrari,,,28.870,28.870
2008,Brazil,1,22, Hamilton,McLaren Mercedes,,,28.319,28.319
2008,Brazil,2,15, Vettel,STR Ferrari,,,27.515,53.617
2008,Brazil,2,16, Button,Honda,,,26.923,54.785
2008,Brazil,2,12, Glock,Toyota,,,35.238,1:01.398
2008,Brazil,2,2, Massa,Ferrari,,,30.501,58.157
2008,Brazil,2,21, Fisichella,Force India Ferrari,,,54.619,1:24.207
2008,Brazil,2,14, Bourdais,STR Ferrari,,,29.832,56.518
2008,Brazil,2,5, Alonso,Renault,,,29.889,57.547
2008,Brazil,2,22, Hamilton,McLaren Mercedes,,,29.242,57.561
2008,Brazil,2,17, Barrichello,Honda,,,28.881,56.978
2008,Brazil,2,7, Rosberg,Williams Toyota,,,29.423,57.973
2008,Brazil,2,23, Kovalainen,McLaren Mercedes,,,29.264,1:01.791
2008,Brazil,2,3, Heidfeld,Sauber BMW,,,28.848,56.729
2008,Brazil,2,1, Räikkönen,Ferrari,,,29.436,58.306
2008,Brazil,2,11, Trulli,Toyota,,,29.829,1:00.951
2008,Brazil,2,20, Sutil,Force India Ferrari,,,30.623,1:00.147
