year,race,position,number,driver,car,laps,time,points
2001,Great Britain,NC,9, Panis,BAR Honda,0,DNF,0
2001,Germany,1,5, Schumacher,Williams BMW,45,1:18:17.873,10
2001,Germany,2,2, Barrichello,Ferrari,45,+46.117s,6
2001,Germany,3,10, Villeneuve,BAR Honda,45,+62.806s,4
2001,Germany,4,7, Fisichella,Benetton Renault,45,+63.477s,3
2001,Germany,5,8, Button,Benetton Renault,45,+65.454s,2
2001,Germany,6,22, Alesi,Prost Acer,45,+65.950s,1
2001,Germany,7,9, Panis,BAR Honda,45,+77.527s,0
2001,Germany,8,15, Bernoldi,Arrows Asiatech,44,+1 lap,0
2001,Germany,9,14, Verstappen,Arrows Asiatech,44,+1 lap,0
2001,Germany,10,21, Alonso,Minardi European,44,+1 lap,0
2001,Germany,NC,12, Trulli,Jordan Honda,34,DNF,0
2001,Germany,NC,4, Coulthard,McLaren Mercedes,27,DNF,0
2001,Germany,NC,20, Marques,Minardi European,26,DNF,0
2001,Germany,NC,6, Montoya,Williams BMW,24,DNF,0
2001,Germany,NC,1, Schumacher,Ferrari,23,DNF,0
2001,Germany,NC,23, Burti,Prost Acer,23,DNF,0
2001,Germany,NC,17, Räikkönen,Sauber Petronas,16,DNF,0
2001,Germany,NC,18, Irvine,Jaguar Cosworth,16,DNF,0
2001,Germany,NC,3, Hakkinen,McLaren Mercedes,13,DNF,0
2001,Germany,NC,11, Zonta,Jordan Honda,7,DNF,0
2001,Germany,NC,16, Heidfeld,Sauber Petronas,0,DNF,0
2001,Germany,NC,19, de la Rosa,Jaguar Cosworth,0,DNF,0
2001,Hungary,1,1, Schumacher,Ferrari,77,1:41:49.675,10
2001,Hungary,2,2, Barrichello,Ferrari,77,+3.363s,6
2001,Hungary,3,4, Coulthard,McLaren Mercedes,77,+3.940s,4
2001,Hungary,4,5, Schumacher,Williams BMW,77,+49.687s,3
2001,Hungary,5,3, Hakkinen,McLaren Mercedes,77,+70.293s,2
2001,Hungary,6,16, Heidfeld,Sauber Petronas,76,+1 lap,1
2001,Hungary,7,17, Räikkönen,Sauber Petronas,76,+1 lap,0
2001,Hungary,8,6, Montoya,Williams BMW,76,+1 lap,0
2001,Hungary,9,10, Villeneuve,BAR Honda,75,+2 laps,0
2001,Hungary,10,12, Alesi,Jordan Honda,75,+2 laps,0
2001,Hungary,11,19, de la Rosa,Jaguar Cosworth,75,+2 laps,0
2001,Hungary,12,14, Verstappen,Arrows Asiatech,74,+3 laps,0
2001,Hungary,NC,7, Fisichella,Benetton Renault,67,DNF,0
2001,Hungary,NC,22, Frentzen,Prost Acer,63,DNF,0
2001,Hungary,NC,20, Marques,Minardi European,63,DNF,0
2001,Hungary,NC,9, Panis,BAR Honda,58,DNF,0
2001,Hungary,NC,11, Trulli,Jordan Honda,53,DNF,0
2001,Hungary,NC,21, Alonso,Minardi European,37,DNF,0
2001,Hungary,NC,8, Button,Benetton Renault,34,DNF,0
2001,Hungary,NC,15, Bernoldi,Arrows Asiatech,11,DNF,0
2001,Hungary,NC,23, Burti,Prost Acer,8,DNF,0
2001,Hungary,NC,18, Irvine,Jaguar Cosworth,0,DNF,0
2001,Belgium,1,1, Schumacher,Ferrari,36,1:08:05.002,10
2001,Belgium,2,4, Coulthard,McLaren Mercedes,36,+10.098s,6
2001,Belgium,3,7, Fisichella,Benetton Renault,36,+27.742s,4
2001,Belgium,4,3, Hakkinen,McLaren Mercedes,36,+36.087s,3
2001,Belgium,5,2, Barrichello,Ferrari,36,+54.521s,2
2001,Belgium,6,12, Alesi,Jordan Honda,36,+59.684s,1
2001,Belgium,7,5, Schumacher,Williams BMW,36,+59.986s,0
2001,Belgium,8,10, Villeneuve,BAR Honda,36,+64.970s,0
2001,Belgium,9,22, Frentzen,Prost Acer,35,+1 lap,0
2001,Belgium,10,14, Verstappen,Arrows Asiatech,35,+1 lap,0
2001,Belgium,11,9, Panis,BAR Honda,35,+1 lap,0
2001,Belgium,12,15, Bernoldi,Arrows Asiatech,35,+1 lap,0
2001,Belgium,13,20, Marques,Minardi European,32,+4 laps,0
2001,Belgium,NC,11, Trulli,Jordan Honda,31,DNF,0
2001,Belgium,NC,8, Button,Benetton Renault,17,DNF,0
2001,Belgium,NC,6, Montoya,Williams BMW,1,DNF,0
2001,Belgium,NC,19, de la Rosa,Jaguar Cosworth,1,DNF,0
2001,Italy,1,6, Montoya,Williams BMW,53,1:16:58.493,10
2001,Italy,2,2, Barrichello,Ferrari,53,+5.175s,6
2001,Italy,3,5, Schumacher,Williams BMW,53,+17.335s,4
2001,Italy,4,1, Schumacher,Ferrari,53,+24.991s,3
2001,Italy,5,19, de la Rosa,Jaguar Cosworth,53,+74.984s,2
2001,Italy,6,10, Villeneuve,BAR Honda,53,+82.469s,1
2001,Italy,7,17, Räikkönen,Sauber Petronas,53,+83.107s,0
2001,Italy,8,12, Alesi,Jordan Honda,52,+1 lap,0
2001,Italy,9,9, Panis,BAR Honda,52,+1 lap,0
2001,Italy,10,7, Fisichella,Benetton Renault,52,+1 lap,0
2001,Italy,11,16, Heidfeld,Sauber Petronas,52,+1 lap,0
2001,Italy,12,23, Enge,Prost Acer,52,+1 lap,0
2001,Italy,13,21, Alonso,Minardi European,51,+2 laps,0
2001,Italy,NC,15, Bernoldi,Arrows Asiatech,46,DNF,0
2001,Italy,NC,20, Yoong,Minardi European,44,DNF,0
2001,Italy,NC,22, Frentzen,Prost Acer,28,DNF,0
2001,Italy,NC,14, Verstappen,Arrows Asiatech,25,DNF,0
2001,Italy,NC,3, Hakkinen,McLaren Mercedes,19,DNF,0
2001,Italy,NC,18, Irvine,Jaguar Cosworth,14,DNF,0
2001,Italy,NC,4, Coulthard,McLaren Mercedes,6,DNF,0
2001,Italy,NC,8, Button,Benetton Renault,4,DNF,0
2001,Italy,NC,11, Trulli,Jordan Honda,0,DNF,0
2001,United States,1,3, Hakkinen,McLaren Mercedes,73,1:32:42.840,10
2001,United States,2,1, Schumacher,Ferrari,73,+11.046s,6
2001,United States,3,4, Coulthard,McLaren Mercedes,73,+12.043s,4
2001,United States,4,11, Trulli,Jordan Honda,73,+57.423s,3
2001,United States,5,18, Irvine,Jaguar Cosworth,73,+72.434s,2
2001,United States,6,16, Heidfeld,Sauber Petronas,73,+72.996s,1
2001,United States,7,12, Alesi,Jordan Honda,72,+1 lap,0
2001,United States,8,7, Fisichella,Benetton Renault,72,+1 lap,0
2001,United States,9,8, Button,Benetton Renault,72,+1 lap,0
2001,United States,10,22, Frentzen,Prost Acer,72,+1 lap,0
2001,United States,11,9, Panis,BAR Honda,72,+1 lap,0
2001,United States,12,19, de la Rosa,Jaguar Cosworth,72,+1 lap,0
2001,United States,13,15, Bernoldi,Arrows Asiatech,72,+1 lap,0
2001,United States,14,23, Enge,Prost Acer,72,+1 lap,0
2001,United States,15,2, Barrichello,Ferrari,71,DNF,0
2001,United States,NC,10, Villeneuve,BAR Honda,45,DNF,0
2001,United States,NC,14, Verstappen,Arrows Asiatech,44,DNF,0
2001,United States,NC,6, Montoya,Williams BMW,38,DNF,0
2001,United States,NC,20, Yoong,Minardi European,38,DNF,0
2001,United States,NC,5, Schumacher,Williams BMW,36,DNF,0
2001,United States,NC,21, Alonso,Minardi European,36,DNF,0
2001,United States,NC,17, Räikkönen,Sauber Petronas,2,DNF,0
2001,Japan,1,1, Schumacher,Ferrari,53,1:27:33.298,10
2001,Japan,2,6, Montoya,Williams BMW,53,+3.154s,6
2001,Japan,3,4, Coulthard,McLaren Mercedes,53,+23.262s,4
2001,Japan,4,3, Hakkinen,McLaren Mercedes,53,+35.539s,3
2001,Japan,5,2, Barrichello,Ferrari,53,+36.544s,2
2001,Japan,6,5, Schumacher,Williams BMW,53,+37.122s,1
2001,Japan,7,8, Button,Benetton Renault,53,+97.102s,0
2001,Japan,8,11, Trulli,Jordan Honda,52,+1 lap,0
2001,Japan,9,16, Heidfeld,Sauber Petronas,52,+1 lap,0
2001,Japan,10,10, Villeneuve,BAR Honda,52,+1 lap,0
2001,Japan,11,21, Alonso,Minardi European,52,+1 lap,0
2001,Japan,12,22, Frentzen,Prost Acer,52,+1 lap,0
2001,Japan,13,9, Panis,BAR Honda,51,+2 laps,0
2001,Japan,14,15, Bernoldi,Arrows Asiatech,51,+2 laps,0
2001,Japan,15,14, Verstappen,Arrows Asiatech,51,+2 laps,0
2001,Japan,16,20, Yoong,Minardi European,50,+3 laps,0
2001,Japan,17,7, Fisichella,Benetton Renault,47,DNF,0
2001,Japan,NC,19, de la Rosa,Jaguar Cosworth,45,DNF,0
2001,Japan,NC,23, Enge,Prost Acer,42,DNF,0
2001,Japan,NC,18, Irvine,Jaguar Cosworth,24,DNF,0
2001,Japan,NC,17, Räikkönen,Sauber Petronas,5,DNF,0
2001,Japan,NC,12, Alesi,Jordan Honda,5,DNF,0
2000,Australia,1,3, Schumacher,Ferrari,58,1:34:01.987,10
2000,Australia,2,4, Barrichello,Ferrari,58,+11.415s,6
2000,Australia,3,9, Schumacher,Williams BMW,58,+20.009s,4
2000,Australia,4,22, Villeneuve,BAR Honda,58,+44.447s,3
2000,Australia,5,11, Fisichella,Benetton Playlife,58,+45.165s,2
2000,Australia,6,23, Zonta,BAR Honda,58,+46.468s,1
2000,Australia,7,12, Wurz,Benetton Playlife,58,+46.915s,0
2000,Australia,8,20, Gene,Minardi Fondmetal,57,+1 lap,0
2000,Australia,9,15, Heidfeld,Prost Peugeot,56,+2 laps,0
2000,Australia,NC,10, Button,Williams BMW,46,DNF,0
2000,Australia,NC,16, Diniz,Sauber Petronas,41,DNF,0
2000,Australia,NC,21, Mazzacane,Minardi Fondmetal,40,DNF,0
2000,Australia,NC,5, Frentzen,Jordan Mugen Honda,39,DNF,0
2000,Australia,NC,6, Trulli,Jordan Mugen Honda,35,DNF,0
2000,Australia,NC,14, Alesi,Prost Peugeot,27,DNF,0
2000,Australia,NC,1, Hakkinen,McLaren Mercedes,18,DNF,0
2000,Australia,NC,19, Verstappen,Arrows Supertec,16,DNF,0
2000,Australia,NC,2, Coulthard,McLaren Mercedes,11,DNF,0
2000,Australia,NC,18, de la Rosa,Arrows Supertec,6,DNF,0
2000,Australia,NC,7, Irvine,Jaguar Cosworth,6,DNF,0
2000,Australia,NC,8, Herbert,Jaguar Cosworth,1,DNF,0
2000,Brazil,1,3, Schumacher,Ferrari,71,1:31:35.271,10
2000,Brazil,2,11, Fisichella,Benetton Playlife,71,+39.898s,6
2000,Brazil,3,5, Frentzen,Jordan Mugen Honda,71,+42.268s,4
2000,Brazil,4,6, Trulli,Jordan Mugen Honda,71,+72.780s,3
2000,Brazil,5,9, Schumacher,Williams BMW,70,+1 lap,2
2000,Brazil,6,10, Button,Williams BMW,70,+1 lap,1
2000,Brazil,7,19, Verstappen,Arrows Supertec,70,+1 lap,0
2000,Brazil,8,18, de la Rosa,Arrows Supertec,70,+1 lap,0
2000,Brazil,9,23, Zonta,BAR Honda,69,+2 laps,0
2000,Brazil,10,21, Mazzacane,Minardi Fondmetal,69,+2 laps,0
2000,Brazil,NC,8, Herbert,Jaguar Cosworth,51,DNF,0
2000,Brazil,NC,20, Gene,Minardi Fondmetal,31,DNF,0
2000,Brazil,NC,1, Hakkinen,McLaren Mercedes,30,DNF,0
2000,Brazil,NC,4, Barrichello,Ferrari,27,DNF,0
2000,Brazil,NC,7, Irvine,Jaguar Cosworth,20,DNF,0
2000,Brazil,NC,22, Villeneuve,BAR Honda,16,DNF,0
2000,Brazil,NC,14, Alesi,Prost Peugeot,11,DNF,0
2000,Brazil,NC,15, Heidfeld,Prost Peugeot,9,DNF,0
2000,Brazil,NC,12, Wurz,Benetton Playlife,6,DNF,0
2000,San Marino,1,3, Schumacher,Ferrari,62,1:31:39.776,10
2000,San Marino,2,1, Hakkinen,McLaren Mercedes,62,+1.168s,6
2000,San Marino,3,2, Coulthard,McLaren Mercedes,62,+51.008s,4
2000,San Marino,4,4, Barrichello,Ferrari,62,+89.276s,3
2000,San Marino,5,22, Villeneuve,BAR Honda,61,+1 lap,2
2000,San Marino,6,17, Salo,Sauber Petronas,61,+1 lap,1
2000,San Marino,7,7, Irvine,Jaguar Cosworth,61,+1 lap,0
2000,San Marino,8,16, Diniz,Sauber Petronas,61,+1 lap,0
2000,San Marino,9,12, Wurz,Benetton Playlife,61,+1 lap,0
2000,San Marino,10,8, Herbert,Jaguar Cosworth,61,+1 lap,0
2000,San Marino,11,11, Fisichella,Benetton Playlife,61,+1 lap,0
2000,San Marino,12,23, Zonta,BAR Honda,61,+1 lap,0
2000,San Marino,13,21, Mazzacane,Minardi Fondmetal,60,+2 laps,0
2000,San Marino,14,19, Verstappen,Arrows Supertec,59,+3 laps,0
2000,San Marino,15,6, Trulli,Jordan Mugen Honda,58,DNF,0
2000,San Marino,NC,18, de la Rosa,Arrows Supertec,49,DNF,0
2000,San Marino,NC,9, Schumacher,Williams BMW,45,DNF,0
2000,San Marino,NC,14, Alesi,Prost Peugeot,25,DNF,0
2000,San Marino,NC,15, Heidfeld,Prost Peugeot,22,DNF,0
2000,San Marino,NC,10, Button,Williams BMW,5,DNF,0
2000,San Marino,NC,20, Gene,Minardi Fondmetal,5,DNF,0
2000,San Marino,NC,5, Frentzen,Jordan Mugen Honda,4,DNF,0
2000,Great Britain,1,2, Coulthard,McLaren Mercedes,60,1:28:50.108,10
2000,Great Britain,2,1, Hakkinen,McLaren Mercedes,60,+1.477s,6
2000,Great Britain,3,3, Schumacher,Ferrari,60,+19.917s,4
2000,Great Britain,4,9, Schumacher,Williams BMW,60,+41.312s,3
2000,Great Britain,5,10, Button,Williams BMW,60,+57.759s,2
2000,Great Britain,6,6, Trulli,Jordan Mugen Honda,60,+79.273s,1
2000,Great Britain,7,11, Fisichella,Benetton Playlife,59,+1 lap,0
2000,Great Britain,8,17, Salo,Sauber Petronas,59,+1 lap,0
2000,Great Britain,9,12, Wurz,Benetton Playlife,59,+1 lap,0
2000,Great Britain,10,14, Alesi,Prost Peugeot,59,+1 lap,0
2000,Great Britain,11,16, Diniz,Sauber Petronas,59,+1 lap,0
2000,Great Britain,12,8, Herbert,Jaguar Cosworth,59,+1 lap,0
2000,Great Britain,13,7, Irvine,Jaguar Cosworth,59,+1 lap,0
2000,Great Britain,14,20, Gene,Minardi Fondmetal,59,+1 lap,0
2000,Great Britain,15,21, Mazzacane,Minardi Fondmetal,59,+1 lap,0
2000,Great Britain,16,22, Villeneuve,BAR Honda,56,DNF,0
2000,Great Britain,17,5, Frentzen,Jordan Mugen Honda,54,DNF,0
2000,Great Britain,NC,15, Heidfeld,Prost Peugeot,51,DNF,0
2000,Great Britain,NC,23, Zonta,BAR Honda,36,DNF,0
2000,Great Britain,NC,4, Barrichello,Ferrari,35,DNF,0
2000,Great Britain,NC,18, de la Rosa,Arrows Supertec,26,DNF,0
2000,Great Britain,NC,19, Verstappen,Arrows Supertec,20,DNF,0
2000,Spain,1,1, Hakkinen,McLaren Mercedes,65,1:33:55.390,10
2000,Spain,2,2, Coulthard,McLaren Mercedes,65,+16.066s,6
2000,Spain,3,4, Barrichello,Ferrari,65,+29.112s,4
2000,Spain,4,9, Schumacher,Williams BMW,65,+37.311s,3
2000,Spain,5,3, Schumacher,Ferrari,65,+47.983s,2
2000,Spain,6,5, Frentzen,Jordan Mugen Honda,65,+81.925s,1
2000,Spain,7,17, Salo,Sauber Petronas,64,+1 lap,0
2000,Spain,8,23, Zonta,BAR Honda,64,+1 lap,0
2000,Spain,9,11, Fisichella,Benetton Playlife,64,+1 lap,0
2000,Spain,10,12, Wurz,Benetton Playlife,64,+1 lap,0
2000,Spain,11,7, Irvine,Jaguar Cosworth,64,+1 lap,0
2000,Spain,12,6, Trulli,Jordan Mugen Honda,64,+1 lap,0
2000,Spain,13,8, Herbert,Jaguar Cosworth,64,+1 lap,0
2000,Spain,14,20, Gene,Minardi Fondmetal,63,+2 laps,0
2000,Spain,15,21, Mazzacane,Minardi Fondmetal,63,+2 laps,0
2000,Spain,16,15, Heidfeld,Prost Peugeot,62,+3 laps,0
2000,Spain,17,10, Button,Williams BMW,61,DNF,0
2000,Spain,NC,19, Verstappen,Arrows Supertec,25,DNF,0
2000,Spain,NC,22, Villeneuve,BAR Honda,21,DNF,0
2000,Spain,NC,14, Alesi,Prost Peugeot,1,DNF,0
2000,Spain,NC,18, de la Rosa,Arrows Supertec,1,DNF,0
2000,Spain,NC,16, Diniz,Sauber Petronas,0,DNF,0
2000,Europe,1,3, Schumacher,Ferrari,67,1:42:00.307,10
2000,Europe,2,1, Hakkinen,McLaren Mercedes,67,+13.821s,6
2000,Europe,3,2, Coulthard,McLaren Mercedes,66,+1 lap,4
2000,Europe,4,4, Barrichello,Ferrari,66,+1 lap,3
2000,Europe,5,11, Fisichella,Benetton Playlife,66,+1 lap,2
2000,Europe,6,18, de la Rosa,Arrows Supertec,66,+1 lap,1
2000,Europe,7,16, Diniz,Sauber Petronas,65,+2 laps,0
2000,Europe,8,21, Mazzacane,Minardi Fondmetal,65,+2 laps,0
2000,Europe,9,14, Alesi,Prost Peugeot,65,+2 laps,0
2000,Europe,10,10, Button,Williams BMW,62,DNF,0
2000,Europe,11,8, Herbert,Jaguar Cosworth,61,DNF,0
2000,Europe,12,12, Wurz,Benetton Playlife,61,DNF,0
2000,Europe,NC,23, Zonta,BAR Honda,51,DNF,0
2000,Europe,NC,20, Gene,Minardi Fondmetal,47,DNF,0
2000,Europe,NC,22, Villeneuve,BAR Honda,46,DNF,0
2000,Europe,NC,7, Irvine,Jaguar Cosworth,29,DNF,0
2000,Europe,NC,19, Verstappen,Arrows Supertec,29,DNF,0
2000,Europe,NC,9, Schumacher,Williams BMW,29,DNF,0
2000,Europe,NC,17, Salo,Sauber Petronas,27,DNF,0
2000,Europe,NC,5, Frentzen,Jordan Mugen Honda,2,DNF,0
2000,Europe,NC,6, Trulli,Jordan Mugen Honda,0,DNF,0
2000,Monaco,1,2, Coulthard,McLaren Mercedes,78,1:49:28.213,10
2000,Monaco,2,4, Barrichello,Ferrari,78,+15.889s,6
2000,Monaco,3,11, Fisichella,Benetton Playlife,78,+18.522s,4
2000,Monaco,4,7, Irvine,Jaguar Cosworth,78,+65.924s,3
2000,Monaco,5,17, Salo,Sauber Petronas,78,+80.774s,2
2000,Monaco,6,1, Hakkinen,McLaren Mercedes,77,+1 lap,1
2000,Monaco,7,22, Villeneuve,BAR Honda,77,+1 lap,0
2000,Monaco,8,15, Heidfeld,Prost Peugeot,77,+1 lap,0
2000,Monaco,9,8, Herbert,Jaguar Cosworth,76,+2 laps,0
2000,Monaco,10,5, Frentzen,Jordan Mugen Honda,70,DNF,0
2000,Monaco,NC,19, Verstappen,Arrows Supertec,60,DNF,0
2000,Monaco,NC,3, Schumacher,Ferrari,55,DNF,0
2000,Monaco,NC,23, Zonta,BAR Honda,48,DNF,0
2000,Monaco,NC,9, Schumacher,Williams BMW,37,DNF,0
2000,Monaco,NC,6, Trulli,Jordan Mugen Honda,36,DNF,0
2000,Monaco,NC,16, Diniz,Sauber Petronas,30,DNF,0
2000,Monaco,NC,14, Alesi,Prost Peugeot,29,DNF,0
2000,Monaco,NC,21, Mazzacane,Minardi Fondmetal,22,DNF,0
2000,Monaco,NC,20, Gene,Minardi Fondmetal,21,DNF,0
2000,Monaco,NC,12, Wurz,Benetton Playlife,18,DNF,0
2000,Monaco,NC,10, Button,Williams BMW,16,DNF,0
2000,Canada,1,3, Schumacher,Ferrari,69,1:41:12.313,10
2000,Canada,2,4, Barrichello,Ferrari,69,+0.174s,6
2000,Canada,3,11, Fisichella,Benetton Playlife,69,+15.365s,4
2000,Canada,4,1, Hakkinen,McLaren Mercedes,69,+18.561s,3
2000,Canada,5,19, Verstappen,Arrows Supertec,69,+52.208s,2
2000,Canada,6,6, Trulli,Jordan Mugen Honda,69,+61.687s,1
2000,Canada,7,2, Coulthard,McLaren Mercedes,69,+62.216s,0
2000,Canada,8,23, Zonta,BAR Honda,69,+70.455s,0
2000,Canada,9,12, Wurz,Benetton Playlife,69,+79.899s,0
2000,Canada,10,16, Diniz,Sauber Petronas,69,+114.544s,0
2000,Canada,11,10, Button,Williams BMW,68,+1 lap,0
2000,Canada,12,21, Mazzacane,Minardi Fondmetal,68,+1 lap,0
2000,Canada,13,7, Irvine,Jaguar Cosworth,66,+3 laps,0
2000,Canada,14,9, Schumacher,Williams BMW,64,DNF,0
2000,Canada,15,22, Villeneuve,BAR Honda,64,DNF,0
2000,Canada,16,20, Gene,Minardi Fondmetal,64,DNF,0
2000,Canada,NC,18, de la Rosa,Arrows Supertec,48,DNF,0
2000,Canada,NC,17, Salo,Sauber Petronas,42,DNF,0
2000,Canada,NC,14, Alesi,Prost Peugeot,38,DNF,0
2000,Canada,NC,15, Heidfeld,Prost Peugeot,34,DNF,0
2000,Canada,NC,5, Frentzen,Jordan Mugen Honda,32,DNF,0
2000,Canada,NC,8, Herbert,Jaguar Cosworth,14,DNF,0
2000,France,1,2, Coulthard,McLaren Mercedes,72,1:38:05.538,10
2000,France,2,1, Hakkinen,McLaren Mercedes,72,+14.748s,6
2000,France,3,4, Barrichello,Ferrari,72,+32.409s,4
2000,France,4,22, Villeneuve,BAR Honda,72,+61.322s,3
2000,France,5,9, Schumacher,Williams BMW,72,+63.981s,2
2000,France,6,6, Trulli,Jordan Mugen Honda,72,+75.604s,1
2000,France,7,5, Frentzen,Jordan Mugen Honda,71,+1 lap,0
2000,France,8,10, Button,Williams BMW,71,+1 lap,0
2000,France,9,11, Fisichella,Benetton Playlife,71,+1 lap,0
2000,France,10,17, Salo,Sauber Petronas,71,+1 lap,0
2000,France,11,16, Diniz,Sauber Petronas,71,+1 lap,0
2000,France,12,15, Heidfeld,Prost Peugeot,71,+1 lap,0
2000,France,13,7, Irvine,Jaguar Cosworth,70,+2 laps,0
2000,France,14,14, Alesi,Prost Peugeot,70,+2 laps,0
2000,France,15,20, Gene,Minardi Fondmetal,70,+2 laps,0
2000,France,NC,3, Schumacher,Ferrari,58,DNF,0
2000,France,NC,18, de la Rosa,Arrows Supertec,45,DNF,0
2000,France,NC,12, Wurz,Benetton Playlife,34,DNF,0
2000,France,NC,21, Mazzacane,Minardi Fondmetal,31,DNF,0
2000,France,NC,19, Verstappen,Arrows Supertec,25,DNF,0
2000,France,NC,8, Herbert,Jaguar Cosworth,20,DNF,0
2000,France,NC,23, Zonta,BAR Honda,16,DNF,0
2000,Austria,1,1, Hakkinen,McLaren Mercedes,71,1:28:15.818,10
2000,Austria,2,2, Coulthard,McLaren Mercedes,71,+12.535s,6
2000,Austria,3,4, Barrichello,Ferrari,71,+30.795s,4
2000,Austria,4,22, Villeneuve,BAR Honda,70,+1 lap,3
2000,Austria,5,10, Button,Williams BMW,70,+1 lap,2
2000,Austria,6,17, Salo,Sauber Petronas,70,+1 lap,1
2000,Austria,7,8, Herbert,Jaguar Cosworth,70,+1 lap,0
2000,Austria,8,20, Gene,Minardi Fondmetal,70,+1 lap,0
2000,Austria,9,16, Diniz,Sauber Petronas,70,+1 lap,0
2000,Austria,10,12, Wurz,Benetton Playlife,70,+1 lap,0
2000,Austria,11,7, Burti,Jaguar Cosworth,69,+2 laps,0
2000,Austria,12,21, Mazzacane,Minardi Fondmetal,68,+3 laps,0
2000,Austria,NC,23, Zonta,BAR Honda,58,DNF,0
2000,Austria,NC,9, Schumacher,Williams BMW,52,DNF,0
2000,Austria,NC,15, Heidfeld,Prost Peugeot,41,DNF,0
2000,Austria,NC,14, Alesi,Prost Peugeot,41,DNF,0
2000,Austria,NC,18, de la Rosa,Arrows Supertec,32,DNF,0
2000,Austria,NC,19, Verstappen,Arrows Supertec,14,DNF,0
2000,Austria,NC,5, Frentzen,Jordan Mugen Honda,4,DNF,0
2000,Austria,NC,3, Schumacher,Ferrari,0,DNF,0
2000,Austria,NC,6, Trulli,Jordan Mugen Honda,0,DNF,0
2000,Austria,NC,11, Fisichella,Benetton Playlife,0,DNF,0
2000,Germany,1,4, Barrichello,Ferrari,45,1:25:34.418,10
2000,Germany,2,1, Hakkinen,McLaren Mercedes,45,+7.452s,6
2000,Germany,3,2, Coulthard,McLaren Mercedes,45,+21.168s,4
2000,Germany,4,10, Button,Williams BMW,45,+22.685s,3
2000,Germany,5,17, Salo,Sauber Petronas,45,+27.112s,2
2000,Germany,6,18, de la Rosa,Arrows Supertec,45,+29.079s,1
2000,Germany,7,9, Schumacher,Williams BMW,45,+30.897s,0
2000,Germany,8,22, Villeneuve,BAR Honda,45,+47.537s,0
2000,Germany,9,6, Trulli,Jordan Mugen Honda,45,+50.901s,0
2000,Germany,10,7, Irvine,Jaguar Cosworth,45,+79.664s,0
2000,Germany,11,21, Mazzacane,Minardi Fondmetal,45,+89.504s,0
2000,Germany,12,15, Heidfeld,Prost Peugeot,40,DNF,0
2000,Germany,NC,5, Frentzen,Jordan Mugen Honda,39,DNF,0
2000,Germany,NC,19, Verstappen,Arrows Supertec,39,DNF,0
2000,Germany,NC,23, Zonta,BAR Honda,37,DNF,0
2000,Germany,NC,20, Gene,Minardi Fondmetal,33,DNF,0
2000,Germany,NC,12, Wurz,Benetton Playlife,31,DNF,0
2000,Germany,NC,16, Diniz,Sauber Petronas,29,DNF,0
2000,Germany,NC,14, Alesi,Prost Peugeot,29,DNF,0
2000,Germany,NC,8, Herbert,Jaguar Cosworth,12,DNF,0
2000,Germany,NC,3, Schumacher,Ferrari,0,DNF,0
2000,Germany,NC,11, Fisichella,Benetton Playlife,0,DNF,0
2000,Hungary,1,1, Hakkinen,McLaren Mercedes,77,1:45:33.869,10
2000,Hungary,2,3, Schumacher,Ferrari,77,+7.916s,6
2000,Hungary,3,2, Coulthard,McLaren Mercedes,77,+8.454s,4
2000,Hungary,4,4, Barrichello,Ferrari,77,+44.157s,3
2000,Hungary,5,9, Schumacher,Williams BMW,77,+50.437s,2
2000,Hungary,6,5, Frentzen,Jordan Mugen Honda,77,+68.099s,1
2000,Hungary,7,6, Trulli,Jordan Mugen Honda,76,+1 lap,0
2000,Hungary,8,7, Irvine,Jaguar Cosworth,76,+1 lap,0
2000,Hungary,9,10, Button,Williams BMW,76,+1 lap,0
2000,Hungary,10,17, Salo,Sauber Petronas,76,+1 lap,0
2000,Hungary,11,12, Wurz,Benetton Playlife,76,+1 lap,0
2000,Hungary,12,22, Villeneuve,BAR Honda,75,+2 laps,0
2000,Hungary,13,19, Verstappen,Arrows Supertec,75,+2 laps,0
2000,Hungary,14,23, Zonta,BAR Honda,75,+2 laps,0
2000,Hungary,15,20, Gene,Minardi Fondmetal,74,+3 laps,0
2000,Hungary,16,18, de la Rosa,Arrows Supertec,73,+4 laps,0
2000,Hungary,NC,21, Mazzacane,Minardi Fondmetal,68,DNF,0
2000,Hungary,NC,8, Herbert,Jaguar Cosworth,67,DNF,0
2000,Hungary,NC,16, Diniz,Sauber Petronas,62,DNF,0
2000,Hungary,NC,11, Fisichella,Benetton Playlife,31,DNF,0
2000,Hungary,NC,15, Heidfeld,Prost Peugeot,22,DNF,0
2000,Hungary,NC,14, Alesi,Prost Peugeot,11,DNF,0
2000,Belgium,1,1, Hakkinen,McLaren Mercedes,44,1:28:14.494,10
2000,Belgium,2,3, Schumacher,Ferrari,44,+1.103s,6
2000,Belgium,3,9, Schumacher,Williams BMW,44,+38.096s,4
2000,Belgium,4,2, Coulthard,McLaren Mercedes,44,+43.280s,3
2000,Belgium,5,10, Button,Williams BMW,44,+49.914s,2
2000,Belgium,6,5, Frentzen,Jordan Mugen Honda,44,+55.984s,1
2000,Belgium,7,22, Villeneuve,BAR Honda,44,+72.380s,0
2000,Belgium,8,8, Herbert,Jaguar Cosworth,44,+87.808s,0
2000,Belgium,9,17, Salo,Sauber Petronas,44,+88.670s,0
