year,race,position,number,driver,car,laps,time,points
2022,Australia,5,4, Norris,,58,+53.303s,10
2022,Australia,6,3, Ricciardo,,58,+53.737s,8
2022,Australia,7,31, Ocon,,58,+61.683s,6
2022,Australia,8,77, Bottas,,58,+68.439s,4
2022,Australia,9,10, Gasly,,58,+76.221s,2
2022,Australia,10,23, Albon,,58,+79.382s,1
2022,Australia,11,24,Zhou ,,58,+81.695s,0
2022,Australia,12,18, Stroll,,58,+88.598s,0
2022,Australia,13,47, Schumacher,,57,+1 lap,0
2022,Australia,14,20, Magnussen,,57,+1 lap,0
2022,Australia,15,22, Tsunoda,,57,+1 lap,0
2022,Australia,16,6, Latifi,,57,+1 lap,0
2022,Australia,17,14, Alonso,,57,+1 lap,0
2022,Australia,NC,1, Verstappen,,38,DNF,0
2022,Australia,NC,5, Vettel,,22,DNF,0
2022,Australia,NC,55, Sainz,,1,DNF,0
2022,Emilia Romagna,1,1, Verstappen,,63,1:32:07.986,26
2022,Emilia Romagna,2,11, Perez,,63,+16.527s,18
2022,Emilia Romagna,3,4, Norris,,63,+34.834s,15
2022,Emilia Romagna,4,63, Russell,,63,+42.506s,12
2022,Emilia Romagna,5,77, Bottas,,63,+43.181s,10
2022,Emilia Romagna,6,16, Leclerc,,63,+56.072s,8
2022,Emilia Romagna,7,22, Tsunoda,,63,+61.110s,6
2022,Emilia Romagna,8,5, Vettel,,63,+70.892s,4
2022,Emilia Romagna,9,20, Magnussen,,63,+75.260s,2
2022,Emilia Romagna,10,18, Stroll,,62,+1 lap,1
2022,Emilia Romagna,11,23, Albon,,62,+1 lap,0
2022,Emilia Romagna,12,10, Gasly,,62,+1 lap,0
2022,Emilia Romagna,13,44, Hamilton,,62,+1 lap,0
2022,Emilia Romagna,14,31, Ocon,,62,+1 lap,0
2022,Emilia Romagna,15,24,Zhou ,,62,+1 lap,0
2022,Emilia Romagna,16,6, Latifi,,62,+1 lap,0
2022,Emilia Romagna,17,47, Schumacher,,62,+1 lap,0
2022,Emilia Romagna,18,3, Ricciardo,,62,+1 lap,0
2022,Emilia Romagna,NC,14, Alonso,,6,DNF,0
2022,Emilia Romagna,NC,55, Sainz,,0,DNF,0
2022,Miami,1,1, Verstappen,,57,1:34:24.258,26
2022,Miami,2,16, Leclerc,,57,+3.786s,18
2022,Miami,3,55, Sainz,,57,+8.229s,15
2022,Miami,4,11, Perez,,57,+10.638s,12
2022,Miami,5,63, Russell,,57,+18.582s,10
2022,Miami,6,44, Hamilton,,57,+21.368s,8
2022,Miami,7,77, Bottas,,57,+25.073s,6
2022,Miami,8,31, Ocon,,57,+28.386s,4
2022,Miami,9,23, Albon,,57,+32.365s,2
2022,Miami,10,18, Stroll,,57,+37.026s,1
2022,Miami,11,14, Alonso,,57,+37.128s,0
2022,Miami,12,22, Tsunoda,,57,+40.146s,0
2022,Miami,13,3, Ricciardo,,57,+40.902s,0
2022,Miami,14,6, Latifi,,57,+49.936s,0
2022,Miami,15,47, Schumacher,,57,+73.305s,0
2022,Miami,16,20, Magnussen,,56,DNF,0
2022,Miami,17,5, Vettel,,54,DNF,0
2022,Miami,NC,10, Gasly,,45,DNF,0
2022,Miami,NC,4, Norris,,39,DNF,0
2022,Miami,NC,24,Zhou ,,6,DNF,0
2022,Spain,1,1, Verstappen,,66,1:37:20.475,25
2022,Spain,2,11, Perez,,66,+13.072s,19
2022,Spain,3,63, Russell,,66,+32.927s,15
2022,Spain,4,55, Sainz,,66,+45.208s,12
2022,Spain,5,44, Hamilton,,66,+54.534s,10
2022,Spain,6,77, Bottas,,66,+59.976s,8
2022,Spain,7,31, Ocon,,66,+75.397s,6
2022,Spain,8,4, Norris,,66,+83.235s,4
2022,Spain,9,14, Alonso,,65,+1 lap,2
2022,Spain,10,22, Tsunoda,,65,+1 lap,1
2022,Spain,11,5, Vettel,,65,+1 lap,0
2022,Spain,12,3, Ricciardo,,65,+1 lap,0
2022,Spain,13,10, Gasly,,65,+1 lap,0
2022,Spain,14,47, Schumacher,,65,+1 lap,0
2022,Spain,15,18, Stroll,,65,+1 lap,0
2022,Spain,16,6, Latifi,,64,+2 laps,0
2022,Spain,17,20, Magnussen,,64,+2 laps,0
2022,Spain,18,23, Albon,,64,+2 laps,0
2022,Spain,NC,24,Zhou ,,28,DNF,0
2022,Spain,NC,16, Leclerc,,27,DNF,0
2022,Monaco,1,11, Perez,,64,1:56:30.265,25
2022,Monaco,2,55, Sainz,,64,+1.154s,18
2022,Monaco,3,1, Verstappen,,64,+1.491s,15
2022,Monaco,4,16, Leclerc,,64,+2.922s,12
2022,Monaco,5,63, Russell,,64,+11.968s,10
2022,Monaco,6,4, Norris,,64,+12.231s,9
2022,Monaco,7,14, Alonso,,64,+46.358s,6
2022,Monaco,8,44, Hamilton,,64,+50.388s,4
2022,Monaco,9,77, Bottas,,64,+52.525s,2
2022,Monaco,10,5, Vettel,,64,+53.536s,1
2022,Monaco,11,10, Gasly,,64,+54.289s,0
2022,Monaco,12,31, Ocon,,64,+55.644s,0
2022,Monaco,13,3, Ricciardo,,64,+57.635s,0
2022,Monaco,14,18, Stroll,,64,+60.802s,0
2022,Monaco,15,6, Latifi,,63,+1 lap,0
2022,Monaco,16,24,Zhou ,,63,+1 lap,0
2022,Monaco,17,22, Tsunoda,,63,+1 lap,0
2022,Monaco,NC,23, Albon,,48,DNF,0
2022,Monaco,NC,47, Schumacher,,24,DNF,0
2022,Monaco,NC,20, Magnussen,,19,DNF,0
2022,Azerbaijan,1,1, Verstappen,,51,1:34:05.941,25
2022,Azerbaijan,2,11, Perez,,51,+20.823s,19
2022,Azerbaijan,3,63, Russell,,51,+45.995s,15
2022,Azerbaijan,4,44, Hamilton,,51,+71.679s,12
2022,Azerbaijan,5,10, Gasly,,51,+77.299s,10
2022,Azerbaijan,6,5, Vettel,,51,+84.099s,8
2022,Azerbaijan,7,14, Alonso,,51,+88.596s,6
2022,Azerbaijan,8,3, Ricciardo,,51,+92.207s,4
2022,Azerbaijan,9,4, Norris,,51,+92.556s,2
2022,Azerbaijan,10,31, Ocon,,51,+108.184s,1
2022,Azerbaijan,11,77, Bottas,,50,+1 lap,0
2022,Azerbaijan,12,23, Albon,,50,+1 lap,0
2022,Azerbaijan,13,22, Tsunoda,,50,+1 lap,0
2022,Azerbaijan,14,47, Schumacher,,50,+1 lap,0
2022,Azerbaijan,15,6, Latifi,,50,+1 lap,0
2022,Azerbaijan,16,18, Stroll,,46,DNF,0
2022,Azerbaijan,NC,20, Magnussen,,31,DNF,0
2022,Azerbaijan,NC,24,Zhou ,,23,DNF,0
2022,Azerbaijan,NC,16, Leclerc,,21,DNF,0
2022,Azerbaijan,NC,55, Sainz,,8,DNF,0
2022,Canada,1,1, Verstappen,,70,1:36:21.757,25
2022,Canada,2,55, Sainz,,70,+0.993s,19
2022,Canada,3,44, Hamilton,,70,+7.006s,15
2022,Canada,4,63, Russell,,70,+12.313s,12
2022,Canada,5,16, Leclerc,,70,+15.168s,10
2022,Canada,6,31, Ocon,,70,+23.890s,8
2022,Canada,7,77, Bottas,,70,+25.247s,6
2022,Canada,8,24,Zhou ,,70,+26.952s,4
2022,Canada,9,14, Alonso,,70,+29.945s,2
2022,Canada,10,18, Stroll,,70,+38.222s,1
2022,Canada,11,3, Ricciardo,,70,+43.047s,0
2022,Canada,12,5, Vettel,,70,+44.245s,0
2022,Canada,13,23, Albon,,70,+44.893s,0
2022,Canada,14,10, Gasly,,70,+45.183s,0
2022,Canada,15,4, Norris,,70,+52.145s,0
2022,Canada,16,6, Latifi,,70,+59.978s,0
2022,Canada,17,20, Magnussen,,70,+68.180s,0
2022,Canada,NC,22, Tsunoda,,47,DNF,0
2022,Canada,NC,47, Schumacher,,18,DNF,0
2022,Canada,NC,11, Perez,,7,DNF,0
2022,Great Britain,1,55, Sainz,,52,2:17:50.311,25
2022,Great Britain,2,11, Perez,,52,+3.779s,18
2022,Great Britain,3,44, Hamilton,,52,+6.225s,16
2022,Great Britain,4,16, Leclerc,,52,+8.546s,12
2022,Great Britain,5,14, Alonso,,52,+9.571s,10
2022,Great Britain,6,4, Norris,,52,+11.943s,8
2022,Great Britain,7,1, Verstappen,,52,+18.777s,6
2022,Great Britain,8,47, Schumacher,,52,+18.995s,4
2022,Great Britain,9,5, Vettel,,52,+22.356s,2
2022,Great Britain,10,20, Magnussen,,52,+24.590s,1
2022,Great Britain,11,18, Stroll,,52,+26.147s,0
2022,Great Britain,12,6, Latifi,,52,+32.511s,0
2022,Great Britain,13,3, Ricciardo,,52,+32.817s,0
2022,Great Britain,14,22, Tsunoda,,52,+40.910s,0
2022,Great Britain,NC,31, Ocon,,37,DNF,0
2022,Great Britain,NC,10, Gasly,,26,DNF,0
2022,Great Britain,NC,77, Bottas,,20,DNF,0
2022,Great Britain,NC,63, Russell,,0,DNF,0
2022,Great Britain,NC,24,Zhou ,,0,DNF,0
2022,Great Britain,NC,23, Albon,,0,DNF,0
2022,Austria,1,16, Leclerc,,71,1:24:24.312,25
2022,Austria,2,1, Verstappen,,71,+1.532s,19
2022,Austria,3,44, Hamilton,,71,+41.217s,15
2022,Austria,4,63, Russell,,71,+58.972s,12
2022,Austria,5,31, Ocon,,71,+68.436s,10
2022,Austria,6,47, Schumacher,,70,+1 lap,8
2022,Austria,7,4, Norris,,70,+1 lap,6
2022,Austria,8,20, Magnussen,,70,+1 lap,4
2022,Austria,9,3, Ricciardo,,70,+1 lap,2
2022,Austria,10,14, Alonso,,70,+1 lap,1
2022,Austria,11,77, Bottas,,70,+1 lap,0
2022,Austria,12,23, Albon,,70,+1 lap,0
2022,Austria,13,18, Stroll,,70,+1 lap,0
2022,Austria,14,24,Zhou ,,70,+1 lap,0
2022,Austria,15,10, Gasly,,70,+1 lap,0
2022,Austria,16,22, Tsunoda,,70,+1 lap,0
2022,Austria,17,5, Vettel,,70,+1 lap,0
2022,Austria,NC,55, Sainz,,56,DNF,0
2022,Austria,NC,6, Latifi,,48,DNF,0
2022,Austria,NC,11, Perez,,24,DNF,0
2022,France,1,1, Verstappen,,53,1:30:02.112,25
2022,France,2,44, Hamilton,,53,+10.587s,18
2022,France,3,63, Russell,,53,+16.495s,15
2022,France,4,11, Perez,,53,+17.310s,12
2022,France,5,55, Sainz,,53,+28.872s,11
2022,France,6,14, Alonso,,53,+42.879s,8
2022,France,7,4, Norris,,53,+52.026s,6
2022,France,8,31, Ocon,,53,+56.959s,4
2022,France,9,3, Ricciardo,,53,+60.372s,2
2022,France,10,18, Stroll,,53,+62.549s,1
2022,France,11,5, Vettel,,53,+64.494s,0
2022,France,12,10, Gasly,,53,+65.448s,0
2022,France,13,23, Albon,,53,+68.565s,0
2022,France,14,77, Bottas,,53,+76.666s,0
2022,France,15,47, Schumacher,,53,+80.394s,0
2022,France,16,24,Zhou ,,47,+6 laps,0
2022,France,NC,6, Latifi,,40,DNF,0
2022,France,NC,20, Magnussen,,37,DNF,0
2022,France,NC,16, Leclerc,,17,DNF,0
2022,France,NC,22, Tsunoda,,17,DNF,0
2022,Hungary,1,1, Verstappen,,70,1:39:35.912,25
2022,Hungary,2,44, Hamilton,,70,+7.834s,19
2022,Hungary,3,63, Russell,,70,+12.337s,15
2022,Hungary,4,55, Sainz,,70,+14.579s,12
2022,Hungary,5,11, Perez,,70,+15.688s,10
2022,Hungary,6,16, Leclerc,,70,+16.047s,8
2022,Hungary,7,4, Norris,,70,+78.300s,6
2022,Hungary,8,14, Alonso,,69,+1 lap,4
2022,Hungary,9,31, Ocon,,69,+1 lap,2
2022,Hungary,10,5, Vettel,,69,+1 lap,1
2022,Hungary,11,18, Stroll,,69,+1 lap,0
2022,Hungary,12,10, Gasly,,69,+1 lap,0
2022,Hungary,13,24,Zhou ,,69,+1 lap,0
2022,Hungary,14,47, Schumacher,,69,+1 lap,0
2022,Hungary,15,3, Ricciardo,,69,+1 lap,0
2022,Hungary,16,20, Magnussen,,69,+1 lap,0
2022,Hungary,17,23, Albon,,69,+1 lap,0
2022,Hungary,18,6, Latifi,,69,+1 lap,0
2022,Hungary,19,22, Tsunoda,,68,+2 laps,0
2022,Hungary,20,77, Bottas,,65,DNF,0
2022,Belgium,1,1, Verstappen,,44,1:25:52.894,26
2022,Belgium,2,11, Perez,,44,+17.841s,18
2022,Belgium,3,55, Sainz,,44,+26.886s,15
2022,Belgium,4,63, Russell,,44,+29.140s,12
2022,Belgium,5,14, Alonso,,44,+73.256s,10
2022,Belgium,6,16, Leclerc,,44,+74.936s,8
2022,Belgium,7,31, Ocon,,44,+75.640s,6
2022,Belgium,8,5, Vettel,,44,+78.107s,4
2022,Belgium,9,10, Gasly,,44,+92.181s,2
2022,Belgium,10,23, Albon,,44,+101.900s,1
2022,Belgium,11,18, Stroll,,44,+103.078s,0
2022,Belgium,12,4, Norris,,44,+104.739s,0
2022,Belgium,13,22, Tsunoda,,44,+105.217s,0
2022,Belgium,14,24,Zhou ,,44,+106.252s,0
2022,Belgium,15,3, Ricciardo,,44,+107.163s,0
2022,Belgium,16,20, Magnussen,,43,+1 lap,0
2022,Belgium,17,47, Schumacher,,43,+1 lap,0
2022,Belgium,18,6, Latifi,,43,+1 lap,0
2022,Belgium,NC,77, Bottas,,1,DNF,0
2022,Belgium,NC,44, Hamilton,,0,DNF,0
2022,Netherlands,1,1, Verstappen,,72,1:36:42.773,26
2022,Netherlands,2,63, Russell,,72,+4.071s,18
2022,Netherlands,3,16, Leclerc,,72,+10.929s,15
2022,Netherlands,4,44, Hamilton,,72,+13.016s,12
2022,Netherlands,5,11, Perez,,72,+18.168s,10
2022,Netherlands,6,14, Alonso,,72,+18.754s,8
2022,Netherlands,7,4, Norris,,72,+19.306s,6
2022,Netherlands,8,55, Sainz,,72,+20.916s,4
2022,Netherlands,9,31, Ocon,,72,+21.117s,2
2022,Netherlands,10,18, Stroll,,72,+22.459s,1
2022,Netherlands,11,10, Gasly,,72,+27.009s,0
2022,Netherlands,12,23, Albon,,72,+30.390s,0
2022,Netherlands,13,47, Schumacher,,72,+32.995s,0
2022,Netherlands,14,5, Vettel,,72,+36.007s,0
2022,Netherlands,15,20, Magnussen,,72,+36.869s,0
2022,Netherlands,16,24,Zhou ,,72,+37.320s,0
2022,Netherlands,17,3, Ricciardo,,72,+37.764s,0
2022,Netherlands,18,6, Latifi,,71,+1 lap,0
2022,Netherlands,NC,77, Bottas,,53,DNF,0
2022,Netherlands,NC,22, Tsunoda,,43,DNF,0
2022,Italy,1,1, Verstappen,,53,1:20:27.511,25
2022,Italy,2,16, Leclerc,,53,+2.446s,18
2022,Italy,3,63, Russell,,53,+3.405s,15
2022,Italy,4,55, Sainz,,53,+5.061s,12
2022,Italy,5,44, Hamilton,,53,+5.380s,10
2022,Italy,6,11, Perez,,53,+6.091s,9
2022,Italy,7,4, Norris,,53,+6.207s,6
2022,Italy,8,10, Gasly,,53,+6.396s,4
2022,Italy,9,45, De Vries,,53,+7.122s,2
2022,Italy,10,24,Zhou ,,53,+7.910s,1
2022,Italy,11,31, Ocon,,53,+8.323s,0
2022,Italy,12,47, Schumacher,,53,+8.549s,0
2022,Italy,13,77, Bottas,,52,+1 lap,0
2022,Italy,14,22, Tsunoda,,52,+1 lap,0
2022,Italy,15,6, Latifi,,52,+1 lap,0
2022,Italy,16,20, Magnussen,,52,+1 lap,0
2022,Italy,NC,3, Ricciardo,,45,DNF,0
2022,Italy,NC,18, Stroll,,39,DNF,0
2022,Italy,NC,14, Alonso,,31,DNF,0
2022,Italy,NC,5, Vettel,,10,DNF,0
2022,Singapore,1,11, Perez,,59,2:02:20.238,25
2022,Singapore,2,16, Leclerc,,59,+2.595s,18
2022,Singapore,3,55, Sainz,,59,+10.305s,15
2022,Singapore,4,4, Norris,,59,+21.133s,12
2022,Singapore,5,3, Ricciardo,,59,+53.282s,10
2022,Singapore,6,18, Stroll,,59,+56.330s,8
2022,Singapore,7,1, Verstappen,,59,+58.825s,6
2022,Singapore,8,5, Vettel,,59,+60.032s,4
2022,Singapore,9,44, Hamilton,,59,+61.515s,2
2022,Singapore,10,10, Gasly,,59,+69.576s,1
2022,Singapore,11,77, Bottas,,59,+88.844s,0
2022,Singapore,12,20, Magnussen,,59,+92.610s,0
2022,Singapore,13,47, Schumacher,,58,+1 lap,0
2022,Singapore,14,63, Russell,,57,+2 laps,0
2022,Singapore,NC,22, Tsunoda,,34,DNF,0
2022,Singapore,NC,31, Ocon,,26,DNF,0
2022,Singapore,NC,23, Albon,,25,DNF,0
2022,Singapore,NC,14, Alonso,,20,DNF,0
2022,Singapore,NC,6, Latifi,,7,DNF,0
2022,Singapore,NC,24,Zhou ,,6,DNF,0
2022,Japan,1,1, Verstappen,,28,3:01:44.004,25
2022,Japan,2,11, Perez,,28,+27.066s,18
2022,Japan,3,16, Leclerc,,28,+31.763s,15
2022,Japan,4,31, Ocon,,28,+39.685s,12
2022,Japan,5,44, Hamilton,,28,+40.326s,10
2022,Japan,6,5, Vettel,,28,+46.358s,8
2022,Japan,7,14, Alonso,,28,+46.369s,6
2022,Japan,8,63, Russell,,28,+47.661s,4
2022,Japan,9,6, Latifi,,28,+70.143s,2
2022,Japan,10,4, Norris,,28,+70.782s,1
2022,Japan,11,3, Ricciardo,,28,+72.877s,0
2022,Japan,12,18, Stroll,,28,+73.904s,0
2022,Japan,13,22, Tsunoda,,28,+75.599s,0
2022,Japan,14,20, Magnussen,,28,+86.016s,0
2022,Japan,15,77, Bottas,,28,+86.496s,0
2022,Japan,16,24,Zhou ,,28,+87.043s,0
2022,Japan,17,47, Schumacher,,28,+92.523s,0
2022,Japan,18,10, Gasly,,28,+108.091s,0
2022,Japan,NC,55, Sainz,,0,DNF,0
2022,Japan,NC,23, Albon,,0,DNF,0
2022,United States,1,1, Verstappen,,56,1:42:11.687,25
2022,United States,2,44, Hamilton,,56,+5.023s,18
2022,United States,3,16, Leclerc,,56,+7.501s,15
2022,United States,4,11, Perez,,56,+8.293s,12
2022,United States,5,63, Russell,,56,+44.815s,11
2022,United States,6,4, Norris,,56,+53.785s,8
2022,United States,7,14, Alonso,,56,+55.078s,6
2022,United States,8,5, Vettel,,56,+65.354s,4
2022,United States,9,20, Magnussen,,56,+65.834s,2
2022,United States,10,22, Tsunoda,,56,+70.919s,1
2022,United States,11,31, Ocon,,56,+72.875s,0
2022,United States,12,24,Zhou ,,56,+76.164s,0
2022,United States,13,23, Albon,,56,+80.057s,0
2022,United States,14,10, Gasly,,56,+81.763s,0
2022,United States,15,47, Schumacher,,56,+84.490s,0
2022,United States,16,3, Ricciardo,,56,+90.487s,0
2022,United States,17,6, Latifi,,56,+103.588s,0
2022,United States,NC,18, Stroll,,21,DNF,0
2022,United States,NC,77, Bottas,,16,DNF,0
2022,United States,NC,55, Sainz,,1,DNF,0
2022,Mexico,1,1, Verstappen,,71,1:38:36.729,25
2022,Mexico,2,44, Hamilton,,71,+15.186s,18
2022,Mexico,3,11, Perez,,71,+18.097s,15
2022,Mexico,4,63, Russell,,71,+49.431s,13
2022,Mexico,5,55, Sainz,,71,+58.123s,10
2022,Mexico,6,16, Leclerc,,71,+68.774s,8
2022,Mexico,7,3, Ricciardo,,70,+1 lap,6
2022,Mexico,8,31, Ocon,,70,+1 lap,4
2022,Mexico,9,4, Norris,,70,+1 lap,2
2022,Mexico,10,77, Bottas,,70,+1 lap,1
2022,Mexico,11,10, Gasly,,70,+1 lap,0
2022,Mexico,12,23, Albon,,70,+1 lap,0
2022,Mexico,13,24,Zhou ,,70,+1 lap,0
2022,Mexico,14,5, Vettel,,70,+1 lap,0
2022,Mexico,15,18, Stroll,,70,+1 lap,0
2022,Mexico,16,47, Schumacher,,70,+1 lap,0
2022,Mexico,17,20, Magnussen,,70,+1 lap,0
2022,Mexico,18,6, Latifi,,69,+2 laps,0
2022,Mexico,19,14, Alonso,,63,DNF,0
2022,Mexico,NC,22, Tsunoda,,50,DNF,0
2022,Brazil,1,63, Russell,,71,1:38:34.044,26
2022,Brazil,2,44, Hamilton,,71,+1.529s,18
2022,Brazil,3,55, Sainz,,71,+4.051s,15
2022,Brazil,4,16, Leclerc,,71,+8.441s,12
2022,Brazil,5,14, Alonso,,71,+9.561s,10
2022,Brazil,6,1, Verstappen,,71,+10.056s,8
2022,Brazil,7,11, Perez,,71,+14.080s,6
2022,Brazil,8,31, Ocon,,71,+18.690s,4
2022,Brazil,9,77, Bottas,,71,+22.552s,2
2022,Brazil,10,18, Stroll,,71,+23.552s,1
2022,Brazil,11,5, Vettel,,71,+26.183s,0
2022,Brazil,12,24,Zhou ,,71,+29.325s,0
2022,Brazil,13,47, Schumacher,,71,+29.899s,0
2022,Brazil,14,10, Gasly,,71,+31.867s,0
2022,Brazil,15,23, Albon,,71,+36.016s,0
2022,Brazil,16,6, Latifi,,71,+37.038s,0
2022,Brazil,17,22, Tsunoda,,70,+1 lap,0
2022,Brazil,NC,4, Norris,,50,DNF,0
2022,Brazil,NC,20, Magnussen,,0,DNF,0
2022,Brazil,NC,3, Ricciardo,,0,DNF,0
2022,Abu Dhabi,1,1, Verstappen,,58,1:27:45.914,25
2022,Abu Dhabi,2,16, Leclerc,,58,+8.771s,18
2022,Abu Dhabi,3,11, Perez,,58,+10.093s,15
2022,Abu Dhabi,4,55, Sainz,,58,+24.892s,12
2022,Abu Dhabi,5,63, Russell,,58,+35.888s,10
2022,Abu Dhabi,6,4, Norris,,58,+56.234s,9
2022,Abu Dhabi,7,31, Ocon,,58,+57.240s,6
2022,Abu Dhabi,8,18, Stroll,,58,+76.931s,4
2022,Abu Dhabi,9,3, Ricciardo,,58,+83.268s,2
2022,Abu Dhabi,10,5, Vettel,,58,+83.898s,1
2022,Abu Dhabi,11,22, Tsunoda,,58,+89.371s,0
2022,Abu Dhabi,12,24,Zhou ,,57,+1 lap,0
2022,Abu Dhabi,13,23, Albon,,57,+1 lap,0
2022,Abu Dhabi,14,10, Gasly,,57,+1 lap,0
2022,Abu Dhabi,15,77, Bottas,,57,+1 lap,0
2022,Abu Dhabi,16,47, Schumacher,,57,+1 lap,0
2022,Abu Dhabi,17,20, Magnussen,,57,+1 lap,0
2022,Abu Dhabi,18,44, Hamilton,,55,DNF,0
2022,Abu Dhabi,19,6, Latifi,,55,DNF,0
2022,Abu Dhabi,NC,14, Alonso,,27,DNF,0
2021,Bahrain,1,44, Hamilton,,56,1:32:03.897,25
2021,Bahrain,2,33, Verstappen,,56,+0.745s,18
2021,Bahrain,3,77, Bottas,,56,+37.383s,16
2021,Bahrain,4,4, Norris,,56,+46.466s,12
2021,Bahrain,5,11, Perez,,56,+52.047s,10
2021,Bahrain,6,16, Leclerc,,56,+59.090s,8
2021,Bahrain,7,3, Ricciardo,,56,+66.004s,6
2021,Bahrain,8,55, Sainz,,56,+67.100s,4
2021,Bahrain,9,22, Tsunoda,,56,+85.692s,2
2021,Bahrain,10,18, Stroll,,56,+86.713s,1
2021,Bahrain,11,7, Räikkönen,,56,+88.864s,0
2021,Bahrain,12,99, Giovinazzi,,55,+1 lap,0
2021,Bahrain,13,31, Ocon,,55,+1 lap,0
2021,Bahrain,14,63, Russell,,55,+1 lap,0
2021,Bahrain,15,5, Vettel,,55,+1 lap,0
2021,Bahrain,16,47, Schumacher,,55,+1 lap,0
2021,Bahrain,17,10, Gasly,,52,DNF,0
2021,Bahrain,18,6, Latifi,,51,DNF,0
2021,Bahrain,NC,14, Alonso,,32,DNF,0
2021,Bahrain,NC,9, Mazepin,,0,DNF,0
2021,Emilia Romagna,1,33, Verstappen,,63,2:02:34.598,25
2021,Emilia Romagna,2,44, Hamilton,,63,+22.000s,19
2021,Emilia Romagna,3,4, Norris,,63,+23.702s,15
2021,Emilia Romagna,4,16, Leclerc,,63,+25.579s,12
2021,Emilia Romagna,5,55, Sainz,,63,+27.036s,10
2021,Emilia Romagna,6,3, Ricciardo,,63,+51.220s,8
2021,Emilia Romagna,7,10, Gasly,,63,+52.818s,6
2021,Emilia Romagna,8,18, Stroll,,63,+56.909s,4
2021,Emilia Romagna,9,31, Ocon,,63,+65.704s,2
2021,Emilia Romagna,10,14, Alonso,,63,+66.561s,1
2021,Emilia Romagna,11,11, Perez,,63,+67.151s,0
2021,Emilia Romagna,12,22, Tsunoda,,63,+73.184s,0
2021,Emilia Romagna,13,7, Räikkönen,,63,+94.773s,0
2021,Emilia Romagna,14,99, Giovinazzi,,62,+1 lap,0
2021,Emilia Romagna,15,5, Vettel,,61,DNF,0
2021,Emilia Romagna,16,47, Schumacher,,61,+2 laps,0
2021,Emilia Romagna,17,9, Mazepin,,61,+2 laps,0
2021,Emilia Romagna,NC,77, Bottas,,30,DNF,0
2021,Emilia Romagna,NC,63, Russell,,30,DNF,0
2021,Emilia Romagna,NC,6, Latifi,,0,DNF,0
2021,Portugal,1,44, Hamilton,,66,1:34:31.421,25
2021,Portugal,2,33, Verstappen,,66,+29.148s,18
2021,Portugal,3,77, Bottas,,66,+33.530s,16
2021,Portugal,4,11, Perez,,66,+39.735s,12
2021,Portugal,5,4, Norris,,66,+51.369s,10
2021,Portugal,6,16, Leclerc,,66,+55.781s,8
2021,Portugal,7,31, Ocon,,66,+63.749s,6
2021,Portugal,8,14, Alonso,,66,+64.808s,4
2021,Portugal,9,3, Ricciardo,,66,+75.369s,2
2021,Portugal,10,10, Gasly,,66,+76.463s,1
2021,Portugal,11,55, Sainz,,66,+78.955s,0
2021,Portugal,12,99, Giovinazzi,,65,+1 lap,0
2021,Portugal,13,5, Vettel,,65,+1 lap,0
2021,Portugal,14,18, Stroll,,65,+1 lap,0
2021,Portugal,15,22, Tsunoda,,65,+1 lap,0
2021,Portugal,16,63, Russell,,65,+1 lap,0
2021,Portugal,17,47, Schumacher,,64,+2 laps,0
2021,Portugal,18,6, Latifi,,64,+2 laps,0
2021,Portugal,19,9, Mazepin,,64,+2 laps,0
2021,Portugal,NC,7, Räikkönen,,1,DNF,0
2021,Spain,1,44, Hamilton,,66,1:33:07.680,25
2021,Spain,2,33, Verstappen,,66,+15.841s,19
2021,Spain,3,77, Bottas,,66,+26.610s,15
2021,Spain,4,16, Leclerc,,66,+54.616s,12
2021,Spain,5,11, Perez,,66,+63.671s,10
2021,Spain,6,3, Ricciardo,,66,+73.768s,8
2021,Spain,7,55, Sainz,,66,+74.670s,6
2021,Spain,8,4, Norris,,65,+1 lap,4
2021,Spain,9,31, Ocon,,65,+1 lap,2
2021,Spain,10,10, Gasly,,65,+1 lap,1
2021,Spain,11,18, Stroll,,65,+1 lap,0
2021,Spain,12,7, Räikkönen,,65,+1 lap,0
2021,Spain,13,5, Vettel,,65,+1 lap,0
2021,Spain,14,63, Russell,,65,+1 lap,0
2021,Spain,15,99, Giovinazzi,,65,+1 lap,0
2021,Spain,16,6, Latifi,,65,+1 lap,0
2021,Spain,17,14, Alonso,,65,+1 lap,0
2021,Spain,18,47, Schumacher,,64,+2 laps,0
2021,Spain,19,9, Mazepin,,64,+2 laps,0
2021,Spain,NC,22, Tsunoda,,6,DNF,0
2021,Monaco,1,33, Verstappen,,78,1:38:56.820,25
2021,Monaco,2,55, Sainz,,78,+8.968s,18
2021,Monaco,3,4, Norris,,78,+19.427s,15
2021,Monaco,4,11, Perez,,78,+20.490s,12
2021,Monaco,5,5, Vettel,,78,+52.591s,10
2021,Monaco,6,10, Gasly,,78,+53.896s,8
2021,Monaco,7,44, Hamilton,,78,+68.231s,7
2021,Monaco,8,18, Stroll,,77,+1 lap,4
2021,Monaco,9,31, Ocon,,77,+1 lap,2
2021,Monaco,10,99, Giovinazzi,,77,+1 lap,1
2021,Monaco,11,7, Räikkönen,,77,+1 lap,0
2021,Monaco,12,3, Ricciardo,,77,+1 lap,0
2021,Monaco,13,14, Alonso,,77,+1 lap,0
2021,Monaco,14,63, Russell,,77,+1 lap,0
